Company url,Company Name,Exhibiting in Events,Intendency,Country,Category,Exhibited in Events,Company Details,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,score,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status
https://gtm.whr.ai/internal/company/51b26e9d24c7609444b3610cac382aa7,Kerry,upcoming,very high,United States,Food & Beverages,Exhibit: 47,"Kerry Convenience Retail Solutions is a strategic partner for convenience retailers, offering a wide range of products and services including readymade products, custom co-branding opportunities, merchandising expertise, and equipment recommendations. Their solutions are fueled by advanced beverage and food technology, in-depth channel experience, and consumer insights.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5fe0bc8cf34a639f80c08b0bf9ebccba,Alaska Seafood Marketing Institute,upcoming,very high,China,Food & Beverages,Total Events: 6,Cloudflare provides performance and security services for websites.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/097b955a92e93dcecb05e0e110f2ef7a,DENIZLI oZSTAR KURUYEMIS MAKINA SAN. VE TIC. LTD. STI.,upcoming,very high,"Ankara, Turkey",Food & Beverages,Exhibit: 13,"Oz Star was established in 2000 and has evolved into one of the foremost machine industry’s leading manufacturers of dried nuts roasting machine products. Our core business is manufacturing of dried nuts roasting machines such as palletized roasting lines, salting, rotating roasting machines, screening, cooling, peeling, sieves, chickpea roasting machines, dipping, frying , candy coating machines. All our products are delivered with superior quality with commitment. Which is why, our priority towards customers, products, team and accountability, technology and environment takes precedence over everything else.   Our Mission Our mission is to develop lasting relationships with our customers and communities based on human qualities: understanding their needs, doing business with integrity and honesty, and demonstrating a passion for exceeding expectations.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/91c228c6974a373da8818539ba62a423,Brenntag,upcoming,very high,Russia,Industrial Engineering,Exhibit: 98,"Brenntag is the global market leader in chemicals and ingredients distribution, connecting customers and suppliers in the chemical industry.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/a69f628865ebeb23baba437539970bfc,Aria Foods Ingredients,upcoming,high,"Aabenraa, Denmark",Food & Beverages,Exhibit: 23,"Quality starts here: Arla Foods Ingredients is a global leader in natural whey ingredients for products in a range of categories – from bakery, beverages, dairy and ice cream to clinical, infant and sports nutrition. The cornerstones of our business are innovative ingredients, world-class facilities and a staff of dedicated experts. Drawing on our portfolio of functional and nutritional whey proteins, milk minerals, lactose and permeate, our expert team delivers solutions that bring new food products quickly and efficiently to market. Our application centres run hundreds of customer product trials every week. All ingredients are produced using state-of-the-art processing technology at our plant in Denmark, or by one of our joint ventures in Argentina, Germany and the UK. Arla Foods Ingredients Group P/S is a 100% owned subsidiary of Arla Foods, a global dairy company and cooperative owned by dairy farmers in Denmark, Sweden, the UK, Germany, Belgium and Luxembourg.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/3654936be8a3a0f24261fdcc9347e236,"Zhejiang Zunyi Crafts Co.,Ltd.",upcoming,very high,"Hefei, China",Industrial Engineering,Exhibit: 401,"SMART EXPO Cloud Exhibition is a digital solution by Made-in-China.com to bring offline exhibitions online and upgrade online exhibitions. It aims to activate the global buyers and sellers chain and the exhibition industry, enabling accurate supply and demand matching and more trading opportunities.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/9ef2b2e1bbc39a75d01c6888e2f61cb0,Business France,upcoming,very high,"Pune, France",Food & Beverages,Total Events: 16,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/56d085988e62de004d36a377a87c6e0f,dsm-firmenich,upcoming,very high,"Hyderabad, India",Food & Beverages,Exhibit: 120,"DSM-Firmenich is a global science-based company active in health, nutrition, and materials. With a focus on purpose-led science and sustainable solutions, the company brings progress to life through its businesses in Perfumery & Beauty, Taste, Texture & Health, and Animal Nutrition & Health.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/916548812a8df7764c73666887a510fd,Tea Tonic,upcoming,very high,Australia,Food & Beverages,Exhibit: 19,Teatonic is a website on Cloudflare's network.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/3aa7b5cda95ef4e722b99481ef1c74f7,LAMB WESTON,upcoming,very high,"Dartmouth, United States",Food & Beverages,Exhibit: 25,"Lamb Weston is a leading supplier of frozen potato, appetizer and vegetable products to restaurants and consumers throughout the world. The company has a history of rapid growth, which it plans to continue through innovative technical advancements, new product development, and superior performance.Lamb Weston was originally incorporated in 1950 when founder F. Gilbert Gib Lamb, an established vegetable producer, purchased a defunct co-op plant in Weston, Oregon. Lamb renovated the plant to make it the most advanced pea processing facility in the United States. In 1960, Lamb invented the Lamb Water Gun Knife, the first of the company s many advanced proprietary slicing and processing systems. Lamb s invention was the first device to slice french fries in a high-velocity water flow, an idea that is now the industry standard worldwide.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/d1b8e0d18cf262a787f177a106bdf1f6,TOMRA Sorting GmbH,upcoming,very high,"Åhus, Sweden",Food & Beverages,Exhibit: 80,"Orwak is a world leader in compaction and baling solutions for solid waste material at source. We develop, manufacture and market a comprehensive range of waste compactors, baling systems and the Brickman briquette presses for recyclable materials that make waste management more profitable.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/e675e5bf3120b3f312cccf6db92ec639,ROBOT COUPE,upcoming,very high,"Jackson, United States",Food & Beverages,Exhibit: 48,"For over 30 years Robot Coupe U.S.A. has made the metro Jackson, Mississippi area its home. Throughout these years, Robot Coupe has been the foodservice industry leader in the development and refinement of commercial food processors and vegetable preparation units.Robot Coupe U.S.A. was founded by Jackson residents Rollins Brown, Bill Gilmore and Dan Bounds. After seeing the Robot Coupe food processor in action at LeRuth?s Restaurant in New Orleans, the three partners in conjunction with Robot Coupe France established a new company, Robot Coupe U.S.A., to market this amazing new product to the American market. When the Robot Coupe commercial food processor was developed, it was a totally new concept since food preparation-slicing, dicing, shredding, and grating-was done by hand making it very labor intensive. Robot Coupe U.S.A. introduced and promoted the commercial food processor to the North American continent by demonstrating it at various shows, seminars, and conventions throughout the country and made the name Robot Coupe synonymous with commercial food processors.Because of the company?s dedication to producing the very best product available, its commitment to research and development, and its constant striving to give its customers the best customer and service support available, the Robot Coupe Commercial Food Processor has become the worldwide ?standard of the industry? for the entire food processing industry-restaurants, schools, correction facilities, hospitals, nursing homes, cruise ships, and delicatessens.The company has become the foodservice industry leader in the development and refinement of food processors, vegetable preparation units, and combination processing units. In 1998 Robot Coupe introduced the ?Blixer??a combination food processor/blender in one machine. This machine enabled the healthcare industry to serve the same foods to everyone in their facility by processing any food for patients with modified diet needs all the way down to tube feedings, if needed, without the loss of any valuable nutrients. For gourmet chefs, the Blixer produces the smoothest and creamiest of purees and pat?s in just seconds.The latest products introduction is the Power Mixers line, which is distinguished from its competition by its superior cleanability, power, ease of use and enhanced sanitation.Over the years, Robot Coupe has been honored many times for its superior products and excellent customer service. Recently Robot Coupe was named ?Best in Class? in the food processor category by an independent panel of industry equipment dealers, broadliners, and consultants.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/80b9d54e594e8fadaf7a3ee8b9ce8920,Glanbia Nutritionals NA Inc.,very high,active,"Monroe, United States",Food & Beverages,Exhibit: 29,"Glanbia Nutritionals is a global nutrition company, grounded in science and nature, with a purpose to deliver better nutrition for every step of life's journey. They offer a wide range of nutritional solutions for various industries, including bakery, bars, cereals, cheese, dairy & dairy alternatives, dressings, sauces & spreads, functional beverages, plant-based solutions, proteins, and tech-optimized nutrient technologies.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/21b6a2b3fb98d7c43850639558030831,Bunge,upcoming,very high,"Mumbai, India",Food & Beverages,Exhibit: 46,"Bunge is a global leader in agribusiness, food, and ingredients, connecting farmers and consumers globally, managing production, distribution flows, quality, risk, and providing transparency across fully integrated end-to-end value chains.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/04c415c90afa13c458a67b16299e0990,"UNOX DISTRIBUTION, s.r.o.",upcoming,very high,Czech Republic,Food & Beverages,Exhibit: 43,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/9207f9a109df849e192f4f8ea8379bad,Camlin Fine Sciences,upcoming,very high,"Mumbai, India",Food & Beverages,Exhibit: 24,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/e6e2742d933c8623ae5b48cb0e9dd5ab,A-Safe GmbH,upcoming,very high,Germany,Logistics & Transportation,Exhibit: 93,"A-SAFE is an internationally leading company that offers certified collision protection solutions for various applications, including warehouses, cold stores, production facilities, parking lots, and airports. With over 35 years of experience in the industrial sector, A-SAFE has set global standards in occupational safety and is represented worldwide.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/c91fb061f0fb35482e09bdc7c957a150,BluePrintAutomation (SPA),upcoming,very high,"Colonial Heights, United States",Food & Beverages,Exhibit: 25,"BluePrint Automation, founded by Bob Prakken in 1980, has grown into a worldwide leader of packaging automation systems. With design and manufacturing facilities in Woerden The Netherlands, Colonial Heights, Virginia and Longmont, Colorado, BluePrint has over 200 employees with total revenues of $100 million.   Since 1980 we have supplied more than 2500 case packing systems to various food and non-food industries worldwide.   Our packaging systems are constructed for around the clock operation and known for their quick changeover, flexibility, speed and simple design. With eight additional subsidiaries throughout the world for sales and service, BluePrint Automation is ready to discuss and provide a solutions for your packaging needs.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/c764ca62d91099f670068609abb8badd,Cawston Press,inactive,,United Kingdom,Food & Beverages,Exhibit: 9,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/b915ee3dc1db74104454e9980e1aac63,Breckland Orchard,,active,"Norwich, United Kingdom",Food & Beverages,Exhibit: 9,"Breckland Orchard is a family-owned business started in spring 2009 by an individual who wanted to recreate childhood tastes for their children, focusing on making fabulous soft drinks with no compromise on flavour.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/6e073acd889e56990d53f22865120fd2,Synthite Industries Ltd,upcoming,very high,"Kochi, India",Food & Beverages,Exhibit: 18,"Our history is the story of our journey. And we’ve been through a journey of exploration, discovery, and wonderment; a journey that has been proud and fruitful, from its humble beginnings to the dizzying heights we've scaled along the way. To trace the origins of this journey we must track back to 1972. This was a time when Synthite had just begun to grapple with international quality norms. But even at its nascence, the company always showed the potential to blaze a new trail. Today, as we account for more than 30% share in the global Oleoresin market, we are preparing to make new forays, set off on new expeditions into the world of food ingredients. But before we look to the future, let us have a glimpse into the past.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/2c939e8f1a6034d06b909a052bd2d61f,Air Products & Chemicals,upcoming,very high,"Mississauga, Canada",Industrial Engineering,Exhibit: 124,"Amazon CloudFront is a fast content delivery network (CDN) service that securely delivers data, videos, applications, and APIs to customers globally with low latency and high transfer speeds.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/356573a95498a8d0fa2857f9d01c3f58,Cottage Delight Speciality Foods,upcoming,,"Leeds, United Kingdom",Food & Beverages,Exhibit: 9,"Welcome to Cottage Delight Ltd, purveyors of speciality foods since 1974. Only the finest ingredients and traditional production methods are used to make our wide range of award winning jams, marmalades and chutneys. Proud members of Heart of England Fine Foods and Taste of Staffordshire, we are staunch supporters of the independent trade. Cottage Delight products are available through quality independent retailers including department stores, garden centres, farm shops, tourist attractions, delicatessens, traditional grocers and fishmongers. We are proud of every one of our products, all of which deliver that home made look and taste which Cottage Delight is renowned for ? I wouldn?t have it any other way.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/04c75eeafa0cf205e357aa456b64e621,Bonar Plastics,upcoming,high,"Chicago, United States",Food & Beverages,Exhibit: 21,Bonar Plastics is a well established company with multiple locations across North America with capacities including: * Warehousing stocking and distribution capacities * Product Design & Engineering including SolidWorks and Pro Engineer * CNC * FDA approved materials * USDA Food grade products * ThermoformingWe bring customers a wide selection of molded plastic material handling containers for virtually every industry that requires bulk handing for food products liquids dry materials and industrial parts and products. Applications for Custom products are virtually unlimited. We can apply the quality versatility and durability benefits of our proven process to almost any product. Well help to make your final product perform better for less.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/f3cb1c94c11fa8a6bce7ea803722b971,Sysco,upcoming,very high,"Concord, United States",Food & Beverages,Total Events: 9,"Sysco is the global leader in selling, marketing, and distributing food and related products to customers who prepare meals away from home. With over 320 distribution facilities, Sysco serves more than 650,000 customers worldwide.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/45730556613fdc10f3555b0b73b3ffaa,Al Dahra Agriculture,very high,active,"Abu Dhabi, United Arab Emirates",Agriculture & Forestry,Exhibit: 23,Al Dahra is a prominent multinational leader in agribusiness specializing in the cultivation production and trading of animal Feed and essential food commodities and end-to-end supply chain management. Serving a large customer base spanning the Government and Commercial sectors Al Dahra has a widespread geographic footprint with a workforce of 5000 employees operating in over 20 countries and catering to more than 45 markets with a leading position in Asia and the Middle East. Farming â€“ manufacturing â€“ logistics â€“ trading / our products is an animal Feed products like Hay â€“ grains â€“ compound Feed,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/eb37619d9130b03a36b45760b2940fcd,Ajinomoto North America Inc,upcoming,very high,"Chennai, India",Medical & Pharma,Exhibit: 46,The Ajinomoto Group is a Japanese corporation that contributes to the well-being of people society and the planet with AminoScience. They focus on creating shared value through their businesses addressing social issues and fulfilling their vision.,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/c1773ab4a9d444f7f24560bd0ee1dfd6,Sumup,upcoming,very high,"Wilmington, United States",Hospitality,Exhibit: 29,"SumUp is a leading mobile point-of-sale (mPOS) company in Europe, offering global card payment processing and acceptance. They provide a range of products and services for businesses, including payment acceptance solutions, financial tools, self-service kiosks, card readers, invoices, and loyalty programs.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/3d0aeabe15daa61543691aebee1a8e81,O Donnell Moonshine,very high,active,,Arts & Crafts,Exhibit: 20,"O'Donnell Moonshine is a company that produces smooth and delicious spirits and liqueurs, founded in 2016 by August Ullrich and Philip Morsink. They were inspired by the history of moonshine and decided to revive this once infamous beverage with a modern twist.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/926c8f6ef8dbc6bac0fe29ebe620fdc6,Bord Bia - Irish Food Board,upcoming,very high,"Dublin, Ireland",Food & Beverages,Total Events: 5,"Established under An Bord Bia Act 1994, Bord Bia is committed to maintaining the highest standards of Corporate Governance and Best Practice. The functions of the Board shall be to promote, assist and develop in any manner which the Board considers necessary or desirable the marketing of Irish food and livestock and the production, marketing and consumption of horticultural products.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/8d1f356002fe233d6cd6fd1ee3ec7e2a,Ceylon Tea Land (Pvt) Ltd,upcoming,high,"Colombo, Sri Lanka",Food & Beverages,Exhibit: 7,"Ceylon Tea Land Tea from Sri Lanka acclaimed the best tea in the world has its inherent unique characteristics and a reputation. Ceylon Tea Land Factory, we have a team that is 100% dedicated to providing a quality product and an efficient service. The Company accredits its glory of success to its dynamic workforce and the dependable customers worldwide who have been the backbone behind the successful growth of Ceylon Tea Land (Pvt.) Ltd since its inception.We at Ceylon Tea Land have the capability to cater for varying tastes and requirements of customers in different parts of the world. Our team of dynamic Tea Tasters and Master Blenders are capable of supplying what the customer requires. We offer you teas fresh from the plantations of Sri Lanka. Ceylon Tea Land are guarantees and assures their buyers consistent quality, purity, reliable packaging, timely deliveries and excellent customer service and technical support where necessary. Ceylon Tea Land (Pvt.) Ltd exports Black Tea and Green Tea in Tea bags, packets and bulk forms under Company owned brand name RIVON. We are also specialists in packing Private Label Teas. We contract pack Private Label Brands of several oversees buyers. We are exports tea in bulk in Traditional Chests, Paper Sacks, Large Bags or cartons – as originals or blends and tailor-made blends to suit market requirements. Our main markets are Russia, Ukraine, Kazakhstan, Lithuania, Latvia, Estonia and Germany,",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/fff5f3229762e2de7e3ef72e3ffe56c7,Aceites Albert S.A.,upcoming,high,Spain,Food & Beverages,Exhibit: 10,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/07081f162f1b2e8aa95b3d5f6544bb5b,Acetificio Andrea Milano SRL,upcoming,high,"Naples, Italy",Food & Beverages,Exhibit: 18,"Acetificio Andrea Milano has been refining vinegar production since 1889, preserving Italian winemaking tradition.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/f12365c213a835e4e6d218f455f34158,Van der Graaf Scandinavia AB,upcoming,very high,"Brampton, Canada",Food & Beverages,Exhibit: 17,"Van der Graaf has provided solutions to the material handling industry for over half a century. Since its first motorized pulley was assembled in 1948, Van der Graaf has adhered to a simple principle: design a superior product to meet customer needs in a changing marketplace.  By making consistent investments in factory automation over the years, Van der Graaf continues as the leading global supplier of conveyor belt drives for a broad range of industries. Whether it's an explosion-proof motor for driving coal mine conveyor belts, or sanitary drives in a food processing plant, Van der Graaf has innovative designs to solve application challenges.  Van der Graaf offers outstanding application engineering and customer service for high quality products and years of low maintenance performance. Whether it is a unit or bulk handling application Van der Graaf products and people are trusted around the world for reliable performance and personal service. COMPANY PROFILE - Established in the Netherlands in 1948, Van der Graaf developed power transmission equipment to meet a growing market and soon gained an enviable reputation for quality. With global locations the company has grown into an internationally known manufacturer of top quality power transmission equipment for the conveyor industry with modern manufacturing plants in Europe, Canada and United States. The manual lathes, milling machines, gear cutters and other equipment gave space to high technology CNC robotic equipment. This state of the art equipment is used to produce high precision parts for our motorized pulley known as the Drum Motor.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/94eaecba3d565770312ef4c68c87f3ce,Gold Coast Ingredients,upcoming,very high,"Commerce, United States",Food & Beverages,Exhibit: 27,"Gold Coast Ingredients, Inc. (GCI) is a privately held flavor and color manufacturer founded in 1985, serving various industries with custom, certified organic, halal, kosher flavors, and natural color blends.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/ebe2831bb4211b6ef7b9392cb6256e12,Idaho Potato Commission,high,active,"Eagle, United States",Food & Beverages,Total Events: 1,"The Idaho Potato Commission promotes Idaho potatoes as delicious, nutritious, and of top quality, providing recipes, industry news, and certification from American Heart Association and American Diabetes Association.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/60a51ec37696fa15f0d0caf67b58c500,"Aker BioMarine Antarctic US, Inc.",upcoming,very high,Norway,Food & Beverages,Exhibit: 28,"Aker BioMarine is a leading human health and nutrition innovator that develops krill-derived products for consumer health and nutrition. The company is committed to advancing science, technology, and sustainability, driving progress that benefits both people and the planet.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/00327dcf1c265f04a9984bef0a913ddc,"BIONPAK CO., LTD.",upcoming,very high,"Gurgaon, India",Food & Beverages,Exhibit: 24,"Award-winning plant-based compostable packaging design for food service, catering, events, restaurants, cafes, coffee roasters, fast food, and other industries.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/a6346a134686e1b26a221f1d43f8c55f,Elite Spice Inc.,upcoming,high,"Jessup, United States",Food & Beverages,Exhibit: 12,"As a leading spice importer and custom manufacturer, Elite Spice offers an extensive line of superior pure spices, custom blended seasonings, highly specialized capsicum products and a wide variety of other specialty food ingredients. We are privately-held by American ownership and headquartered in Jessup, Maryland. We currently manage six separate facilities located on the East and West coasts. Our manufacturing operations are equipped with innovative cleaning, milling, blending and packaging systems. Additionally, we maintain our own state-of-the-art pathogen elimination and microbial reduction technologies to ensure the safety of the spices we produce.  Our manufacturing capabilities are augmented by a modern culinary innovation center and multiple research and development laboratories. Our customers are supported by a team of highly experienced, dedicated employees. With a focus on food safety, we have developed a reputation for exceptional quality and outstanding service. As a result, our products are essential ingredients in flavoring some of the worldâ€™s most popular food brands, reaching all segments of the commercial food industry.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/94d204935763f9fa271abd382e4b76b0,AGT Foods,upcoming,very high,"Regina, Canada",Food & Beverages,Exhibit: 23,"AGT Foods offers value-added, cleaned, and packaged pulses, grains, specialty crops, pulse ingredients, retail products, and more from offices and facilities on five continents.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/3e5c76d9038a279cfeccea6817060474,Marco Polo Foods,upcoming,very high,"Sydney, Australia",Food & Beverages,Exhibit: 7,"Marco Polo Foods Pty Ltd is an Australian owned distribution, sales, and marketing company, one of Australia's successful food importers, with recognized brands in grocery business: Marco Polo, Podravka, Krakus, Nova, Radenska, Evropa, Vitaminka, Maraska, Vegeta Gourmet Stock, Pickled Cucumbers, Sundried Tomatoes, Roasted Peppers, Pickled Vegetables, Cherries, Wafers, Ice Tea, European Cheeses, European Wines, and Spirits.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/d0929aab39db2fe758eb533812d819df,MEAT & LIVESTOCK AUSTRALIA,upcoming,very high,"Sydney, Australia",Food & Beverages,Total Events: 8,"MLA Donor Company (MDC) is a subsidiary of Meat & Livestock Australia, dedicated to accelerating innovation across the value chain for Australia's red meat and livestock industry.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5c09d0e9f0a917d210af3c4117e71f59,Alsco Pty Ltd,upcoming,very high,Australia,Food & Beverages,Exhibit: 16,"Alsco Uniforms is a leading provider of linen, workwear, commercial floor mats, industrial cleaners, first aid kits and training, as well as washroom hygiene services and scenting across Australia. With over 60 years of operation, 27 branches, and 2,200 employees Australia-wide, Alsco offers reliable, cost-effective, and tailored managed rental services.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5148afae4aba0f0790aa792cb3ecc6f1,SGS,upcoming,very high,Andorra,Medical & Pharma,Total Events: 37,"SGS is the world's leading testing, inspection, and certification company, recognized as the global benchmark for sustainability, quality, and integrity. With 99,600 employees operating a network of 2,600 offices and laboratories around the world, SGS provides specialized solutions to make businesses faster, simpler, and more efficient across various industries.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/cc319b91e087d5aaaf8533ac1a6db248,Brown Bag Crisps,upcoming,high,United Kingdom,Food & Beverages,Exhibit: 6,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/41a81ef4572feb9111f017d85d21ffd1,SUPREME SAUSAGES LTD,inactive,,United Kingdom,Food & Beverages,Exhibit: 12,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/11e6bb8e7cf53457db24e9cb71e7b59f,Akay USA LLC,upcoming,very high,"Kochi, India",Food & Beverages,Exhibit: 14,"The saga of Akay begins in the year 1995. Today, Akay has carved a position of its own as one of the leading manufactures and suppliers of paprika and spice oleoresins, natural essential oils, and natural colours for the global food industry. It is indeed sheer professionalism and ethical approach in the operations that took the fame of Akay to the global level! Also, Akay is the first company from India to supply organic spice oleoresins according to the strictest US and EU regulations. With Corporate Office in Dubai, UAE, Akay has production facilities in India and sales offices in Germany, China and Japan. Akay also has a wide network of distributors for all the major markets.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/84ad64a9255668da5147e63c9ac020c5,Almond Board of Australia,upcoming,,Australia,Food & Beverages,Total Events: 1,"Australian Almonds offers almond products for health, recipes, and sustainability.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/5c6a8a3ac644d3460766122f157b3242,Birchall Tea,upcoming,very high,United Kingdom,Food & Beverages,Exhibit: 16,"Family-owned London tea company with over 150 years of experience in tea industry, specializing in creating finest teas from East Africa.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/7b5f1f462d7a1ebadd11e3aebf548828,Agencja Rynku Rolnego,inactive,,Poland,Food & Beverages,Exhibit: 16,,,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/adf3506d8f91d80d0f618a0a08bda1de,Vidya Herbs PVT Ltd,very high,active,India,Food & Beverages,Exhibit: 20,"Vidya Herbs has been involved in the research and production of extracts of India origin since its incubation in the year 2000.The company has been quite successful in delivering high-end natural products and in creating a new revolution in the field of Ayurveda. Today the company has solutions to cure most modern day aliments such as Diabetes, Hypertension, Skin and Hair care, Immunological disorders, Gastro Intestinal, Cardiovascular, Gynecological, Respiratory disorders, Bone disease etc.Today, the people have realized the ill effects on persistent use of medication derived from synthetic medicines and, more & more people have started relying on the natural remedies that work on the comprehensive resurrection of the human system without any negative after effects. The traditional medicinal plants cover a wider dimension right from consumables to aromatic crops that act as the basic raw material for pharmaceutical, perfumery, flavour, and cosmetic industries.To meet the increased demand in this sector Vidya Herbs Pvt Ltd, started identifying the potential utilities of herbs for emerging needs of pharmaceuticals and medicinal fields, the company?s vision to blend tradition has tremendously yielded results and, in a short period the activities has escalated from production, R&D and now in to bulk marketing.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/a644f3081a50efbee27280104a239435,Akanlar International FZC,upcoming,very high,"Gaziantep, Turkey",Food & Beverages,Exhibit: 16,"Akanlar Food is a company whose roots date back to 1978. It started international trade in 1992 and has since established strong business relationships in Dubai, the United States, and Iraq. The company aims to provide sustainable values to customers and business partners with solid business ethics and determination.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/be39bf6efdf47865d7f61f82238339b1,ALLANASONS PVT LTD,upcoming,very high,"Mumbai, India",Food & Beverages,Exhibit: 20,"Allanasons. India's largest exporter of processed food products and agro commodities. The Company has been designated as the Five Star Trading House by the Government of India. We are the World's Largest Producer and Exporter of Frozen Halal Boneless Buffalo Meat!But, that's not all. Allanasons is also India's single largest exporter of frozen meat, processed/frozen fruit and vegetable products.India's Largest Exporter of Frozen Halal Buffalo Meat, Coffee, Fruit Concentrates and Purees What's more, Allanasons is India's largest exporter of coffee as also leading exporter of cereals and frozen marine products.The Group has also set up plants for processing, preserving and freezing of Marine Products, which are approved in accordance with stringent quality standards for export to Europe. The Group has made substantial investments in creating world-class integrated food processing complexes. Facilities, which have been certified for quality and product safety systems under ISO 9001:2000 and HACCP. And ISO 14001 (Environment Management System) too",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
https://gtm.whr.ai/internal/company/adf891fa9898937b32853d6f68687b46,"Green Fresh (Fujian) Foodstuff Co.,ltd.",upcoming,very high,Japan,Food & Beverages,Exhibit: 13,"Green Fresh is a hydrocolloid R&D and production enterprise specializing in the development of food colloids - carrageenan, agar, konjac gum, and solution. The company is a high-tech enterprise in China and a publicly listed company on the main board of the Hong Kong Stock Exchange.",,,,,,False,False,False,0,0,0,skip,,,,,,,partial
